study,dataset,name,concept,description,description_de,label,label_de,version,template_id,type,case_sensitive_name,categories,categories_de
soep-is,bio,l0024,,,,Refugee Residence: Months,"Aufenthalt im Aufnahmelager, Monate",2019,,byte,,,
soep-is,bio,l0025,,,,Already Had Family In Country,Eingereist als Familienangehöriger?,2019,,byte,,,
soep-is,bio,l0026,,,,"Contacts With Family, Friends In Germany",Vor Einreise Kontakte mit Pers. in Dt.?,2019,,byte,,,
soep-is,bio,l0027,,,,"Moved To Same City,Town As Family",Zuzug in Wohnort der Bekannten,2019,,byte,,,
soep-is,bio,l0028,,,,Attended School In Germany,Schulbesuch in Dt.,2019,,byte,,,
soep-is,bio,l0029,,,,Schooling In Germany (Class),"Schuleintritt in Dt., welche Klasse",2019,,byte,,,
soep-is,bio,l0030,,,,Attended Special Foreigner Prep Class,Besuch spezieller Vorbereitungsklasse,2019,,byte,,,
soep-is,bio,l0031,,,,Reason Migrate: Better Life,Gründe für Zuzug nach Dt.: Besser Leben,2019,,byte,,,
soep-is,bio,l0032,,,,Reason Migrate:  Work/Money,Gründe für Zuzug nach Dt.: Arbeit/Geld,2019,,byte,,,
soep-is,bio,l0033,,,,Reason Migrate:  Freedom,Gründe für Zuzug nach Dt.: Freiheit,2019,,byte,,,
soep-is,bio,l0034,,,,Reason Migrate:  Family,Gründe für Zuzug nach Dt.: Familie,2019,,byte,,,
soep-is,bio,l0035,,,,Reason Migrate:  Poverty,Gründe für Zuzug nach Dt.: Not/Armut,2019,,byte,,,
soep-is,bio,l0036,,,,Reason Migrate:  Persecution/War,Gründe für Zuzug nach Dt.: Verfolgung/Krieg,2019,,byte,,,
soep-is,bio,l0037,,,,Reason Migrate: Wish To Live In Germany,Gründe für Zuzug nach Dt.: in Dt. leben,2019,,byte,,,
soep-is,bio,l0038,,,,Reason Migrate: Other,Gründe für Zuzug nach Dt.: sonstige Gründe,2019,,byte,,,
soep-is,bio,l0040,,,,Expectations In Germany,Vorstellungen von Dt. erfüllt,2019,,byte,,,
soep-is,bio,l0041,,,,Expectaions: Find Appartment,Eigene Wohnung finden,2019,,byte,,,
soep-is,bio,l0042,,,,Expectations: Accepted by Coworker,Von Arbeitskollegen akzeptiert,2019,,byte,,,
soep-is,bio,l0043,,,,Expectations: Accepted by Neighbor,Von Nachbarn akzeptiert,2019,,byte,,,
soep-is,bio,l0044,,,,Family Abroad,In Heimatland Familienmitglieder?,2019,,byte,,,
soep-is,bio,l0045,,,,Family Abroad: Parents,Eltern,2019,,byte,,,
soep-is,bio,l0046,,,,Family Abroad: Grandparents,Grosseltern,2019,,byte,,,
soep-is,bio,l0047,,,,Family Abroad: Children,Kinder,2019,,byte,,,
soep-is,bio,l0048,,,,"Family Abroad: Brother,Sister","Bruder, Schwester",2019,,byte,,,
soep-is,bio,l0049,,,,Family Abroad: Distant Relatives,Entferntere Verwandte,2019,,byte,,,
soep-is,bio,l0050,,,,"Family Abroad: Spouse, Partner","Ehepartner, Verlobte(r)",2019,,byte,,,
soep-is,bio,l0051,,,,Family Abroad: Friends,Persönliche Bekannte,2019,,byte,,,
soep-is,bio,l0052,,,,Persons Abroad Bring To Germany,Personen gern nach Dt. holen?,2019,,byte,,,
soep-is,bio,l0053,,,,Return To Country Of Origin,Rückkehr in Herkunftsland,2019,,byte,,,
soep-is,bio,l0054,,,,Also German Pupils In Class,Auch dt. Schüler in Schulklasse?,2019,,byte,,,
soep-is,bio,l0055,,,,How Many Pupils Foreign,Wieviele der Mitschüler Ausländer?,2019,,byte,,,
soep-is,bio,l0056,,,,Mix Of Nationalities In Class,Eine oder mehrere Nationalitäten,2019,,byte,,,
soep-is,bio,l0058,,,,Main Residence During Childhood,Ort der Kindheit,2019,,byte,,,
soep-is,bio,l0059,,,,Change of Residence Since Childhood,Leben am Ort der Kindheit,2019,,byte,,,
soep-is,bio,l0060,,,,Grown Up With Parents,Bei Eltern aufgewachsen?,2019,,byte,,,
soep-is,bio,l0064,,,,Twin sister/brother,"Zwillingsschwester, -bruder",2019,,byte,,,
soep-is,bio,l0075,,,,Year Moved Out Of Parents Home,Auszug elterl.Wohnung Jahr,2019,,byte,,,
soep-is,bio,l0076,,,,Still Lives With Parents,Noch elterl.Haushalt,2019,,byte,,,
soep-is,bio,l0078,,,,Where Does Father Live,wo lebt der Vater,2019,,byte,,,
soep-is,bio,l0079,,,,Where Does Mother Live,wo lebt die Mutter,2019,,byte,,,
soep-is,bio,l0080,,,,What Year Did Father Die,Todesjahr Vater,2019,,byte,,,
soep-is,bio,l0081,,,,What Year Did Mother Die,Todesjahr Mutter,2019,,byte,,,
soep-is,bio,l0082,,,,Birth Year Of Father,Geburtsjahr Vater,2019,,byte,,,
soep-is,bio,l0083,,,,Birth Year Of Mother,Geburtsjahr Mutter,2019,,byte,,,
soep-is,bio,l0092,,,,Father: Apprenticeship Industry Or Agriculture,Ausb. Vater: Gewerbliche Lehre,2019,,byte,,,
soep-is,bio,l0093,,,,Father: Commercial Or Business Apprenticeship,Ausb. Vater: Kaufmännische Lehre,2019,,byte,,,
soep-is,bio,l0094,,,,Father: Trade Or Technical School,Ausb. Vater: Fachschule,2019,,byte,,,
soep-is,bio,l0095,,,,Father: Civil Servant Training,Ausb. Vater: Beamtenausbildung,2019,,byte,,,
soep-is,bio,l0096,,,,"Father: Fachhochschule, Engineering School",Ausb. Vater: Fachschule,2019,,byte,,,
soep-is,bio,l0097,,,,"Father: University, Higher Education Institution",Ausb. Vater: Universität,2019,,byte,,,
soep-is,bio,l0098,,,,Father: Other Degree,Ausb. Vater: Sonstige Ausbildung,2019,,byte,,,
soep-is,bio,l0099,,,,Father: No Degree,Ausb. Vater: Keine abgeschl. Ausb.,2019,,byte,,,
soep-is,bio,l0100,,,,Father: Do Not Know,Ausb. Vater: Weiss nicht,2019,,byte,,,
soep-is,bio,l0101,,,,Mother: Apprenticeship Industry Or Agriculture,Ausb. Mutter: Gewerbliche Lehre,2019,,byte,,,
soep-is,bio,l0102,,,,Mother: Commercial Or Business Apprenticeship,Ausb. Mutter: Kaufmännische Lehre,2019,,byte,,,
soep-is,bio,l0103,,,,Mother: Trade Or Technical School,Ausb. Mutter: Fachschule,2019,,byte,,,
soep-is,bio,l0104,,,,Mother: Civil Servant Training,Ausb. Mutter: Beamtenausbildung,2019,,byte,,,
soep-is,bio,l0105,,,,"Mother: Fachhochschule, Engineering School",Ausb. Mutter: Fachschule,2019,,byte,,,
soep-is,bio,l0106,,,,"Mother: University, Higher Education Institution",Ausb. Mutter: Universität,2019,,byte,,,
soep-is,bio,l0107,,,,Mother: Other Degree,Ausb. Mutter: Sonstige Ausbildung,2019,,byte,,,
soep-is,bio,l0108,,,,Mother: No Degree,Ausb. Mutter: Keine abgeschl. Ausb.,2019,,byte,,,
soep-is,bio,l0109,,,,Mother: Do Not Know,Ausb. Mutter: Weiss nicht,2019,,byte,,,
soep-is,bio,l0110,,,,"Father: Completed Occupational Training, Studies","Vater berufl. Ausb., Studium abgeschl.",2019,,byte,,,
soep-is,bio,l0111,,,,"Mother: Completed Occupational Training, Studies","Mutter berufl. Ausb., Studium abgeschl.",2019,,byte,,,
soep-is,bio,l0124,,,,Father: Religion,Vater: Religion/ Konfession,2019,,byte,,,
soep-is,bio,l0125,,,,Mother: Religion,Mutter: Religion/ Konfession,2019,,byte,,,
soep-is,bio,l0126,,,,Father: Protestant Church,Vater-evang.Kirche,2019,,byte,,,
soep-is,bio,l0127,,,,Mother: Protestant Church,Mutter-evang.Kirche,2019,,byte,,,
soep-is,bio,l0128,,,,Father: Other Christian Community,Vater-anderen christl. Gemeinsch.,2019,,byte,,,
soep-is,bio,l0129,,,,Mother: Other Christian Community,Mutter-anderen christl. Gemeinsch.,2019,,byte,,,
soep-is,bio,l0130,,,,Father: Other Religious Community,Vater-sonst.Religionsgemeinschaft,2019,,byte,,,
soep-is,bio,l0131,,,,Mother: Other Religious Community,Mutter-sonst.Religionsgemeinschaft,2019,,byte,,,
soep-is,bio,l0132,,,,Father: Religion,Vater-Konfession,2019,,byte,,,
soep-is,bio,l0133,,,,Mother: Religion,Mutter-Konfession,2019,,byte,,,
soep-is,bio,l0134,,,,Father In Household,Vater im Haushalt,2019,,byte,,,
soep-is,bio,l0135,,,,Where Did Father Live Back Then,Wo lebte der Vater damals,2019,,byte,,,
soep-is,bio,l0136,,,,Type Of Blue-Collar Worker,Art Arbeiter,2019,,byte,,,
soep-is,bio,l0137,,,,Type Of  Self-Employment,Art Selbständigkeit,2019,,byte,,,
soep-is,bio,l0138,,,,Not Employed,Art Nichterwerbstätigkeit,2019,,byte,,,
soep-is,bio,l0139,,,,Type Of White-Collar Worker,Art Angestellter,2019,,byte,,,
soep-is,bio,l0140,,,,Type Of Civil Servant,Art Beamter,2019,,byte,,,
soep-is,bio,l0141,,,,Job Title Is Unknown,Berufsbezeichnung unbekannt,2019,,byte,,,
soep-is,bio,l0142,,,,Parents Show Interest In Performance,Eltern kümmerten sich um Leistg,2019,,byte,,,
soep-is,bio,l0143,,,,Grade German,Note Deutsch,2019,,byte,,,
soep-is,bio,l0144,,,,Grade Mathematics,Note Mathe,2019,,byte,,,
soep-is,bio,l0145,,,,Grade 1. Foreign Langauge,Note 1. Fremdspr.,2019,,byte,,,
soep-is,bio,l0146,,,,Last Number Of Grade Points: German,Letzte Punktzahl Deutsch,2019,,byte,,,
soep-is,bio,l0147,,,,Last Number Of Grade Points: Mathematics,Letzte Punktzahl Mathematik,2019,,byte,,,
soep-is,bio,l0148,,,,Last Numer Of Grade Points: 1. Foreign Language,Letzte Punktzahl 1. Fremdspr.,2019,,byte,,,
soep-is,bio,l0149,,,,Level Comprehensive School: German,Niveau Gesamtschule Deutsch,2019,,byte,,,
soep-is,bio,l0150,,,,Level Comprehensive School: Mathamatics,Niveau Gesamtschule Mathematik,2019,,byte,,,
soep-is,bio,l0151,,,,Level Comprehensive School: 1. Foreign Language,Niveau Gesamtschule 1. Fremdspr.,2019,,byte,,,
soep-is,bio,l0152,,,,Type Of Course In High School: German,Kursart gymnasiale Oberstufe Deutsch,2019,,byte,,,
soep-is,bio,l0153,,,,Type of Course In High School: Mathamatics,Kursart gymnasiale Oberstufe Mathematik,2019,,byte,,,
soep-is,bio,l0154,,,,Type of course In High School: 1. Foreign Language,Kursart gymnasiale Oberstufe 1. Fremdspr.,2019,,byte,,,
soep-is,bio,l0155,,,,Argue Or Fight With Father,Streit mit Vater,2019,,byte,,,
soep-is,bio,l0156,,,,Argue Or Fight With Mother,Streit mit Mutter,2019,,byte,,,
soep-is,bio,l0157,,,,Active In Music During Youth,Aktives Musizieren in Jugend,2019,,byte,,,
soep-is,bio,l0158,,,,Sports Played During Youth,Sportarten ausüben in Jugend,2019,,byte,,,
soep-is,bio,l0160,,,,Most Important Sport During Youth,"Wichtigste Sportart in Jugend, Codes",2019,,byte,,,
soep-is,bio,l0161,,,,Took Part In Competitions In This Sport,Wettkämpfe 1. Sportart in Jugend,2019,,byte,,,
soep-is,bio,l0162,,,,15 Years Old (Year),Zeitpunkt 15 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0163,,,,20 Years Old (Year),Zeitpunkt 20 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0164,,,,25 Years Old (Year),Zeitpunkt 25 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0165,,,,30 Years Old (Year),Zeitpunkt 30 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0166,,,,35 Years Old (Year),Zeitpunkt 35 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0167,,,,40 Years Old (Year),Zeitpunkt 40 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0168,,,,45 Years Old (Year),Zeitpunkt 45 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0169,,,,50 Years Old (Year),Zeitpunkt 50 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0170,,,,55 Years Old (Year),Zeitpunkt 55 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0171,,,,60 Years Old (Year),Zeitpunkt 60 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0172,,,,65 Years Old (Year),Zeitpunkt 65 Jahre alt (Jahr),2019,,byte,,,
soep-is,bio,l0184,,,,FRG School Completed,Schulabschluss BRD,2019,,byte,,,
soep-is,bio,l0185,,,,GDR School Completed,Schulabschluss DDR,2019,,byte,,,
soep-is,bio,l0187,,,,Duration Schooling (Years),Dauer Schulbesuch (in Jahren),2019,,byte,,,
soep-is,bio,l0190_v1,,,,Federal State School,Letzter Schulbesuch in Bundesland,2019,,byte,,,
soep-is,bio,l0190_v2,,,,Federal State School,Letzter Schulbesuch in Bundesland,2019,,byte,,,
soep-is,bio,l0190_h,,,,Federal State School [Harmonized],Letzter Schulbesuch in Bundesland [Harmonisiert],2019,,byte,,,
soep-is,bio,l0194,,,,How Many Pupils Foreign,Anzahl: Ausländische Mitschüler,2019,,byte,,,
soep-is,bio,l0195,,,,"Formal Training Certificate, Uni. Degree",In Zukunft ein Schulabschluss angestrebt,2019,,byte,,,
soep-is,bio,l0196,,,,Type Of Further School-Leaving Qualification,Welcher  Schulabschluss in Zukunft angestrebt,2019,,byte,,,
soep-is,bio,l0198,,,,Apprenticeship Industry Or Agriculture,Gewerbliche oder landwirtschaftliche Lehre,2019,,byte,,,
soep-is,bio,l0199,,,,Commercial Or Business Apprenticeship,Kaufmännische oder sonstige Lehre,2019,,byte,,,
soep-is,bio,l0200,,,,BRD: Specialized Vocational School,"BRD:Berufsfachsch., Handelss.",2019,,byte,,,
soep-is,bio,l0201,,,,BRD: School For Health Care Profession,BRD:Schule des Gesundheitswesens,2019,,byte,,,
soep-is,bio,l0202,,,,BRD: Trade Or Technical School,BRD:Fachschule,2019,,byte,,,
soep-is,bio,l0203,,,,BRD:  Civil Servant Training,BRD:Beamtenausbildung,2019,,byte,,,
soep-is,bio,l0204,,,,"BRD: Specialized Technical, Engineering School","BRD:Fachhochschule,Ingenieurschule",2019,,byte,,,
soep-is,bio,l0205,,,,"BRD: University, College","BRD: Universität,Hochschule",2019,,byte,,,
soep-is,bio,l0206,,,,BRD: Other Type of Education Completed,BRD:Sonstiger Ausbildungsabschluss,2019,,byte,,,
soep-is,bio,l0207,,,,"GDR: Vocational,Specialist Training Completed","DDR:Berufsausbildung, Facharbeiter",2019,,byte,,,
soep-is,bio,l0208,,,,GDR: Master Craftsman Degree,DDR:Meisterabschluss,2019,,byte,,,
soep-is,bio,l0209,,,,"GDR: Specialized Technical,Engineering School",DDR:Ingenieur- und Fachschulabschluss,2019,,byte,,,
soep-is,bio,l0210,,,,"GDR: University, College","DDR: Hochschul-,Universitätsabschluss",2019,,byte,,,
soep-is,bio,l0211,,,,GDR: Other Type Of Education Completed,DDR:Sonstiger Ausbildungsabschluss,2019,,byte,,,
soep-is,bio,l0226,,,,Total Item-Nonresponse,Ausbildungs- oder Studienabschluss: Gesamt k.A.,2019,,byte,,,
soep-is,bio,l0227,,,,"Year Of Last Completed Education, Vocational Training","Jahr letzter Ausbildungs-, Studienabschluss",2019,,byte,,,
soep-is,bio,l0228,,,,Vocational Training Outside Germany,Ausbildung ausserhalb Deutschlands,2019,,byte,,,
soep-is,bio,l0229,,,,"Type Of Education,Training: Trained In Company",Art der Ausbildung: im Betrieb angelernt,2019,,byte,,,
soep-is,bio,l0230,,,,"Type Of Education,Training: Long Term Vocational Training",Art der Ausbildung: längere Ausbildung,2019,,byte,,,
soep-is,bio,l0231,,,,"Type Of Education,Training: Vocational School",Art der Ausbildung: berufsbildende Schule,2019,,byte,,,
soep-is,bio,l0232,,,,"Type Of Education,Training: University, College",Art der Ausbildung: Hochschule,2019,,byte,,,
soep-is,bio,l0233,,,,"Type Of Education,Training: Other",Art der Ausbildung: sonstiges,2019,,byte,,,
soep-is,bio,l0234,,,,Total Item-Nonresponse,Gesamt k.A.,2019,,byte,,,
soep-is,bio,l0235,,,,Education Completed (Year),Jahr des Ausbildungsabschlusses,2019,,byte,,,
soep-is,bio,l0236,,,,Certificate For Voc. Degree Completed,Zeugnis Ausbildung,2019,,byte,,,
soep-is,bio,l0237,,,,Certificate Accepted,Anerkennung Abschluss,2019,,byte,,,
soep-is,bio,l0238,,,,Intending to Get Further Degree,In Zukunft beruflichen Abschluss angestrebt,2019,,byte,,,
soep-is,bio,l0239,,,,Completed Apprenticeship,Abschluss einer Lehre,2019,,byte,,,
soep-is,bio,l0240,,,,Full-time Vocational School,Berufsfachschule,2019,,byte,,,
soep-is,bio,l0241,,,,Higher Level Trade And Technical School,"Fachschule, Meister-, Technikerschule",2019,,byte,,,
soep-is,bio,l0242,,,,Civil Servant Education,Beamtenausbildung,2019,,byte,,,
soep-is,bio,l0243,,,,Accredited Career Training Academy,Anerkannte Berufsakademie,2019,,byte,,,
soep-is,bio,l0244,,,,Engineering School,Fachhochschule,2019,,byte,,,
soep-is,bio,l0245,,,,University,Universität,2019,,byte,,,
soep-is,bio,l0246,,,,Total Item-Nonresponse,Gesamt k.A.,2019,,byte,,,
soep-is,bio,l0247,,,,Age When Went To Work,Berufsbeginn: Alter,2019,,byte,,,
soep-is,bio,l0249,,,,Still With First Employer,heute noch beim ersten Arbeitgeber,2019,,byte,,,
soep-is,bio,l0250,,,,Type Of Blue-Collar Worker,Art Arbeiter,2019,,byte,,,
soep-is,bio,l0251,,,,Type Of Self-Employment,Art Selbstständige,2019,,byte,,,
soep-is,bio,l0252,,,,Self-Employed Farmer,selbst. Landwirte,2019,,byte,,,
soep-is,bio,l0253,,,,"Profession, Self-Employed Academic","freier Beruf, selbst. Akademiker",2019,,byte,,,
soep-is,bio,l0254,,,,Other Type Of Self-Employment,sonst. Selbstständige,2019,,byte,,,
soep-is,bio,l0255,,,,Family Workers,mithelfende Familienangehörige,2019,,byte,,,
soep-is,bio,l0256,,,,Type Of White-Collar Worker,Art Angestellte,2019,,byte,,,
soep-is,bio,l0257,,,,Type Of Civil Servant,Art Beamte,2019,,byte,,,
soep-is,bio,l0258,,,,Total Item-Nonresponse,Gesamt k.A.,2019,,byte,,,
soep-is,bio,l0260,,,,Required Training For Job,erforderliche Ausbildung für Tätigkeit,2019,,byte,,,
soep-is,bio,l0261,,,,"Civil Service, Public Administration","Öffentlicher Dienst, Staatsverwaltung",2019,,byte,,,
soep-is,bio,l0263,,,,Job Change,Berufswechsel,2019,,byte,,,
soep-is,bio,l0264,,,,"Job Change, Year",Jahr des Berufswechsels,2019,,byte,,,
soep-is,bio,l0265,,,,Now Employed,derzeit erwerbstätig,2019,,byte,,,
soep-is,bio,l0270,,,,Last Type Of Employee,zuletzt Art Arbeiter,2019,,byte,,,
soep-is,bio,l0271,,,,Last Type Of Self-Employment,zuletzt Art Selbständiger,2019,,byte,,,
soep-is,bio,l0272,,,,Last Employment: Self-Employed Farmer,zuletzt selbst. Landwirte,2019,,byte,,,
soep-is,bio,l0273,,,,"Last Employment: Profession, Self-Employed Academic","zuletzt freier Beruf, selbst. Akademiker",2019,,byte,,,
soep-is,bio,l0274,,,,Last Employment: Other Self-Employment,zuletzt sonst. Selbständige,2019,,byte,,,
soep-is,bio,l0275,,,,Last Employment: Familiy Worker,zuletzt mithelfende Familienangehörige,2019,,byte,,,
soep-is,bio,l0276,,,,"Last: In Education, Training","zuletzt Azubi, Praktikant",2019,,byte,,,
soep-is,bio,l0277,,,,Last: White Collarl Worker,zuletzt Art Angestellte,2019,,byte,,,
soep-is,bio,l0278,,,,Last: Civil Servant,zuletzt Art Beamte,2019,,byte,,,
soep-is,bio,l0279,,,,Total Item-Nonresponse,Gesamt k.A.,2019,,byte,,,
soep-is,bio,l0280,,,,Year Moved Into Dwelling,Jahr Einzug Wohnung,2019,,byte,,,
soep-is,bio,l0282,,,,"Westgerm., Eastgerm, Foreign Country","West-, Ostdeutschland, Ausland?",2019,,byte,,,
soep-is,bio,l0284,,,,Home At Place Of Work,Wohnung am Arbeitsort,2019,,byte,,,
soep-is,bio,l0311,,,,Marital Status,Familienstand,2019,,byte,,,
soep-is,bio,l0312,,,,Beginning Marriage 1,Beginn Ehe  1,2019,,byte,,,
soep-is,bio,l0313,,,,Marriage Status (1),Status Ehe 1,2019,,byte,,,
soep-is,bio,l0314,,,,Marrriage 1 ended,Ende Ehe 1,2019,,byte,,,
soep-is,bio,l0315,,,,Beginning Marriage 2,Beginn Ehe  2,2019,,byte,,,
soep-is,bio,l0316,,,,Marriage Status (2),Status Ehe 2,2019,,byte,,,
soep-is,bio,l0317,,,,Marrriage 2 ended,Ende Ehe 2,2019,,byte,,,
soep-is,bio,l0318,,,,Beginning Marriage 3,Beginn Ehe  3,2019,,byte,,,
soep-is,bio,l0319,,,,Marriage Status (3),Status Ehe 3,2019,,byte,,,
soep-is,bio,l0320,,,,Marrriage 3 ended,Ende Ehe 3,2019,,byte,,,
soep-is,bio,l0321,,,,Social Year,freiwilliges soziales Jahr,2019,,byte,,,
soep-is,bio,l0322,,,,"Military, Community Service","Wehr-, Zivildienst geleistet",2019,,byte,,,
soep-is,bio,l0323,,,,Type Of Service,Form des Dienstes,2019,,byte,,,
soep-is,bio,l0324,,,,"No Milit., Comm. Serv/ Soc. Yr.: Reason",kein Dienst geleistet: Grund,2019,,byte,,,
soep-is,bio,l0325,,,,Moved Into Dwelling (Year),Jahr Einzug Wohnung,2019,,byte,,,
soep-is,bio,l0326,,,,Second Home,Zweitwohnung,2019,,byte,,,
soep-is,bio,l0327,,,,"Westgerm., Eastgerm, Foreign Country",West-o.Ostdt. o. Ausland,2019,,byte,,,
soep-is,bio,l0328,,,,Use Of Home,Wohnungsnutzung,2019,,byte,,,
soep-is,bio,l0329,,,,Home At Place Of Work,Wohnung am Arbeitsort,2019,,byte,,,
soep-is,bio,l0330,,,,Ever Inheritance Or Gift,jemals Erbschaft/ Schenkung?,2019,,byte,,,
soep-is,bio,l0331,,,,Case 1: Year,Fall 1: welches Jahr?,2019,,byte,,,
soep-is,bio,l0332,,,,Case 1: Inheritance Or Gift?,Fall 1: Erbschaft oder Schenkung?,2019,,byte,,,
soep-is,bio,l0333,,,,"Case 1: House, Property, Condominium","Fall 1: Haus-, Grundbesitz, Eigentumswohnung",2019,,byte,,,
soep-is,bio,l0334,,,,Case 1: Securities/Stocks,Fall 1: Wertpapiere,2019,,byte,,,
soep-is,bio,l0335,,,,"Case 1: Cash, Bank Deposits","Fall 1: Bargeld, Bankguthaben",2019,,byte,,,
soep-is,bio,l0336,,,,"Case 1: Shares, Company Ownership","Fall 1: Unternehmensbesitz, -beteiligung",2019,,byte,,,
soep-is,bio,l0337,,,,Case 1:  Other Wealth Or Gift,Fall 1: sonst. Vermögenswerte,2019,,byte,,,
soep-is,bio,l0338,,,,Case 1: Value At The Time,Fall 1: damaliger Wert,2019,,byte,,,
soep-is,bio,l0339,,,,"Case 1: Value, Do Not Know","Fall 1: Wert, weiss nicht",2019,,byte,,,
soep-is,bio,l0340,,,,Case 1: By Whom?,Fall 1: von wem?,2019,,byte,,,
soep-is,bio,l0341,,,,Case 2: Year,Fall 2: welches Jahr?,2019,,byte,,,
soep-is,bio,l0342,,,,Case 2: Inheritance Or Gift?,Fall 2: Erbschaft oder Schenkung?,2019,,byte,,,
soep-is,bio,l0343,,,,"Case 2: House, Property, Condominium","Fall 2: Haus-, Grundbesitz, Eigentumswohnung",2019,,byte,,,
soep-is,bio,l0344,,,,Case 2: Securities/Stocks,Fall 2: Wertpapiere,2019,,byte,,,
soep-is,bio,l0345,,,,"Case 2: Cash, Bank Deposits","Fall 2: Bargeld, Bankguthaben",2019,,byte,,,
soep-is,bio,l0346,,,,"Case 2: Shares, Company Ownership","Fall 2: Unternehmensbesitz, -beteiligung",2019,,byte,,,
